                                                              FField value Ref value    1/Weight        Error           Total error    Percent
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_a_080/  1             18.1232     16.1354      5.0000         0.1580            266.1560      0.02
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_a_084/  1             10.1520      8.7500      2.0000         0.4914            266.6473      0.08
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_a_088/  1              4.2812      4.2905      1.0000         0.0001            266.6474      0.00
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_a_092/  1              0.6576      1.7114      0.5000         4.4428            271.0902      0.70
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_a_096/  1              0.5628      0.3975      0.5000         0.1093            271.1995      0.02
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_a_100/  1              0.0000      0.0000      0.1000         0.0000            271.1995      0.00
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_a_104/  1              0.4043      0.3199      0.5000         0.0285            271.2279      0.00
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_a_108/  1              1.6430      1.2289      0.5000         0.6861            271.9140      0.11
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_a_112/  1              3.5900      2.6023      1.0000         0.9755            272.8895      0.15
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_a_116/  1              6.1163      4.2608      2.0000         0.8606            273.7502      0.14
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_a_120/  1              9.1183      5.9483      5.0000         0.4020            274.1521      0.06
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_ab_080/  1            12.7835      8.6467      2.0000         4.2783            278.4304      0.67
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_ab_084/  1             7.7035      5.1665      1.0000         6.4365            284.8669      1.01
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_ab_088/  1             4.0851      2.7376      0.5000         7.2627            292.1297      1.14
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_ab_092/  1             1.7107      1.1585      0.2000         7.6226            299.7523      1.20
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_ab_096/  1             0.3819      0.2818      0.2000         0.2504            300.0027      0.04
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_ab_100/  1             0.0000      0.0000      0.1000         0.0000            300.0027      0.00
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_ab_104/  1             0.2707      0.2314      0.2000         0.0385            300.0412      0.01
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_ab_108/  1             1.1172      0.9149      0.2000         1.0233            301.0645      0.16
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_ab_112/  1             2.4493      1.9990      0.5000         0.8113            301.8758      0.13
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_ab_116/  1             4.1836      3.4384      1.0000         0.5553            302.4310      0.09
Energy -PbI2_MoS2_ML_opt/  1 +PbI2_MoS2_ML_ab_120/  1             6.2470      5.1870      2.0000         0.2809            302.7119      0.04
Energy -PbI2_Hex_441_pris/  1 +PbI2_Hex_441_VI/  1               70.6776     91.4281      5.0000        17.2233            319.9352      2.71
Energy -PbI2_Hex_441_pris/  1 +PbI2_Hex_441_VPb/  1             206.3167    173.9468     10.0000        10.4781            330.4133      1.65
Energy -PbI2_MoS2_441_pris/  1 +PbI2_MoS2_441_VI/  1             66.8777     90.6708      5.0000        22.6444            353.0578      3.56
Energy -PbI2_MoS2_441_pris/  1 +PbI2_MoS2_441_VPb/  1           204.2023    171.3342     10.0000        10.8031            363.8609      1.70
Energy -PbI2_441_VI_d_0/  1 +PbI2_441_VI_d_3/  1                 16.9201     23.9073      1.0000        48.8214            412.6823      7.67
Energy -PbI2_441_VI_p_0/  1 +PbI2_441_VI_p_3/  1                 11.0619     17.0928      1.0000        36.3722            449.0545      5.71
Energy -PbI2_441_VPb_p_0/  1 +PbI2_441_VPb_p_3/  1               14.0812      9.4043      1.0000        21.8736            470.9281      3.44
Energy -CsI_CsCl_opt/  1 +CsI_CsCl_080/  1                        5.6705      5.2417      2.0000         0.0460            470.9740      0.01
Energy -CsI_CsCl_opt/  1 +CsI_CsCl_084/  1                        3.2466      3.0472      1.0000         0.0398            471.0138      0.01
Energy -CsI_CsCl_opt/  1 +CsI_CsCl_088/  1                        1.2465      1.5660      0.5000         0.4082            471.4220      0.06
Energy -CsI_CsCl_opt/  1 +CsI_CsCl_092/  1                        0.3770      0.6405      0.2000         1.7353            473.1573      0.27
Energy -CsI_CsCl_opt/  1 +CsI_CsCl_096/  1                        0.0615      0.1496      0.2000         0.1942            473.3515      0.03
Energy -CsI_CsCl_opt/  1 +CsI_CsCl_100/  1                        0.0000      0.0000      0.1000         0.0000            473.3515      0.00
Energy -CsI_CsCl_opt/  1 +CsI_CsCl_104/  1                        0.1341      0.1186      0.2000         0.0060            473.3575      0.00
Energy -CsI_CsCl_opt/  1 +CsI_CsCl_108/  1                        0.4152      0.4478      0.2000         0.0266            473.3841      0.00
Energy -CsI_CsCl_opt/  1 +CsI_CsCl_112/  1                        0.8067      0.9419      0.5000         0.0732            473.4572      0.01
Energy -CsI_CsCl_opt/  1 +CsI_CsCl_116/  1                        1.2800      1.5647      1.0000         0.0810            473.5383      0.01
Energy -CsI_CsCl_opt/  1 +CsI_CsCl_120/  1                        1.8006      2.2877      2.0000         0.0593            473.5976      0.01
Energy -CsPbI3_ortho_opt/  4 +CsPbI3_cubic_opt/  1                3.5391      3.4474      0.2000         0.2104            473.8080      0.03
Energy -CsPbI3_ortho_opt/  4 +CsPbI3_tetra_opt/  2                1.0449      0.9414      0.2000         0.2676            474.0756      0.04
Energy -CsPbI3_ortho_opt/  4 +CsPbI3_ortho_opt/  4                0.0000      0.0000      0.2000         0.0000            474.0756      0.00
Energy +CsPbI3_cubic_opt/  1 -PbI2_Hex_opt/  1 -CsI_CsCl_opt      2.3613      2.4224      0.1000         0.3744            474.4500      0.06
Energy +CsPbI3_tetra_opt/  2 -PbI2_Hex_opt/  1 -CsI_CsCl_opt     -0.1330     -0.0835      0.1000         0.2447            474.6948      0.04
Energy +CsPbI3_ortho_opt/  4 -PbI2_Hex_opt/  1 -CsI_CsCl_opt     -1.1778     -1.0249      0.1000         2.3388            477.0336      0.37
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_cubic_080/  1               17.9660     18.4752      2.0000         0.0648            477.0984      0.01
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_cubic_084/  1               10.5429     10.8065      1.0000         0.0695            477.1679      0.01
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_cubic_088/  1                5.4954      5.5781      0.5000         0.0274            477.1953      0.00
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_cubic_092/  1                2.2972      2.2843      0.2000         0.0041            477.1994      0.00
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_cubic_096/  1                0.5590      0.5295      0.2000         0.0218            477.2213      0.00
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_cubic_100/  1                0.0000      0.0000      0.1000         0.0000            477.2213      0.00
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_cubic_104/  1                0.4155      0.4472      0.2000         0.0251            477.2464      0.00
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_cubic_108/  1                1.6470      1.6753      0.2000         0.0200            477.2664      0.00
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_cubic_112/  1                3.5453      3.5250      0.5000         0.0016            477.2681      0.00
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_cubic_116/  1                5.9570      5.8682      1.0000         0.0079            477.2760      0.00
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_cubic_120/  1                8.7239      8.5969      2.0000         0.0040            477.2800      0.00
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_pla_080/  1               29.0617     28.3749      5.0000         0.0189            477.2989      0.00
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_pla_084/  1               16.6426     16.1713      2.0000         0.0555            477.3544      0.01
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_pla_088/  1                8.4619      8.1394      1.0000         0.1041            477.4585      0.02
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_pla_092/  1                3.4423      3.2524      0.5000         0.1443            477.6028      0.02
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_pla_096/  1                0.8081      0.7353      0.5000         0.0212            477.6240      0.00
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_pla_100/  1                0.0000      0.0000      0.1000         0.0000            477.6240      0.00
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_pla_104/  1                0.6037      0.5985      0.5000         0.0001            477.6242      0.00
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_pla_108/  1                2.3030      2.1969      0.5000         0.0450            477.6691      0.01
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_pla_112/  1                4.8295      4.5346      1.0000         0.0869            477.7561      0.01
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_pla_116/  1                7.9355      7.4145      2.0000         0.0678            477.8239      0.01
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_pla_120/  1               11.3970     10.6875      5.0000         0.0201            477.8440      0.00
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_uni_080/  1               74.4081     68.0908     10.0000         0.3991            478.2431      0.06
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_uni_084/  1               40.0350     37.5723      5.0000         0.2426            478.4857      0.04
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_uni_088/  1               19.1394     17.7694      2.0000         0.4692            478.9549      0.07
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_uni_092/  1                7.3211      6.6471      1.0000         0.4544            479.4093      0.07
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_uni_096/  1                1.6043      1.4072      1.0000         0.0389            479.4482      0.01
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_uni_100/  1                0.0000      0.0000      0.1000         0.0000            479.4482      0.00
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_uni_104/  1                1.1311      1.0163      1.0000         0.0132            479.4613      0.00
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_uni_108/  1                3.9934      3.5051      1.0000         0.2385            479.6998      0.04
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_uni_112/  1                7.8307      6.8229      2.0000         0.2539            479.9537      0.04
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_uni_116/  1               12.0692     10.5423      5.0000         0.0933            480.0470      0.01
Energy -CsPbI3_cubic_opt/  1 +CsPbI3_c_uni_120/  1               16.2887     14.3814     10.0000         0.0364            480.0834      0.01
Energy -CsPbI3_tetra_opt/  2 +CsPbI3_tetra_080/  2               14.9381     18.5235      2.0000         3.2139            483.2972      0.50
Energy -CsPbI3_tetra_opt/  2 +CsPbI3_tetra_084/  2                8.1786     10.8168      1.0000         6.9597            490.2570      1.09
Energy -CsPbI3_tetra_opt/  2 +CsPbI3_tetra_088/  2                3.7777      5.5811      0.5000        13.0090            503.2660      2.04
Energy -CsPbI3_tetra_opt/  2 +CsPbI3_tetra_092/  2                1.6716      2.2919      0.2000         9.6181            512.8841      1.51
Energy -CsPbI3_tetra_opt/  2 +CsPbI3_tetra_096/  2                0.4400      0.5391      0.2000         0.2453            513.1294      0.04
Energy -CsPbI3_tetra_opt/  2 +CsPbI3_tetra_100/  2                0.0000      0.0000      0.1000         0.0000            513.1294      0.00
Energy -CsPbI3_tetra_opt/  2 +CsPbI3_tetra_104/  2                0.4101      0.4162      0.2000         0.0009            513.1303      0.00
